Company Name	Status	LeadId	Date	User Email
General Electric	Contacted	32FB8F15	2024-01-01	Reply@General Electric.com
General Mills	Contacted	EDAD5BC4	2024-03-31	Reply@General Mills.com
General Motors	Closed-Won	6DD94944	2024-03-15	Reply@General Motors.com
Geniki Bank	On-hold	E4FD9C29	2024-04-09	Reply@Geniki Bank.com
Genius	Disqualified	46AEE84C	2024-04-06	Reply@Genius.com
Genting	Negotiation	36CD5EC6	2024-01-10	Reply@Genting.com
Geocell	Negotiation	7EA556BD	2024-03-27	Reply@Geocell.com
George Foreman	On-hold	A66E1B60	2024-02-29	Reply@George Foreman.com
George Weston	In Progress	747D44FC	2024-03-23	Reply@George Weston.com
Georgia-Pacific	In Progress	C43CB740	2024-03-29	Reply@Georgia-Pacific.com
Geox	Closed-Lost	A8E06AA1	2024-01-23	Reply@Geox.com
Gerber	Closed-Lost	090C5FD2	2024-02-11	Reply@Gerber.com
Gerdau	Referral	AF0E29AB	2024-04-11	Reply@Gerdau.com
Gianfranco Ferre	Closed-Lost	0CCE5734	2024-03-24	Reply@Gianfranco Ferre.com
Giant	New	83515478	2024-04-02	Reply@Giant.com
Giant Eagle	Contacted	F0242423	2024-02-29	Reply@Giant Eagle.com
Gigabyte	Nurturing	43451C8F	2024-03-14	Reply@Gigabyte.com
Gillette	Warm 	137BC2D3	2024-03-08	Reply@Gillette.com
Giordano International Limited	Cold	EFCB6FE5	2024-01-05	Reply@Giordano International Limited.com
Giorgio Armani	On-hold	4E2BBB51	2024-01-07	Reply@Giorgio Armani.com
Givenchy	Proposal Sent	05F74106	2024-04-29	Reply@Givenchy.com
Glad	Disqualified	EEFF42BC	2024-03-07	Reply@Glad.com
Glade	On-hold	EF518AFC	2024-02-24	Reply@Glade.com
GlashÃ¼tte	Disqualified	3400CA7C	2024-04-01	Reply@GlashÃ¼tte.com
GlaxoSmithKline	Nurturing	230804D6	2024-02-13	Reply@GlaxoSmithKline.com
Global Linguistics	Closed-Lost	8B53A221	2024-04-18	Reply@Global Linguistics.com
Global TÃ¡xi AÃ©reo	Reengaged	2D00D9E8	2024-04-29	Reply@Global TÃ¡xi AÃ©reo.com
Godiva	Disqualified	A8D38FEF	2024-03-03	Reply@Godiva.com
Godrej	In Progress	0DBEDBF4	2024-03-03	Reply@Godrej.com
Gol Transportes AÃ©reos	New	463B80E8	2024-02-20	Reply@Gol Transportes AÃ©reos.com
Gold Flake	Referral	AAB5FBEB	2024-02-18	Reply@Gold Flake.com
Gold Medal	Qualified	9C02BC66	2024-03-07	Reply@Gold Medal.com
Golden Gaytime	Negotiation	7A680CD4	2024-02-28	Reply@Golden Gaytime.com
Golden Grahams	In Progress	4A32336C	2024-02-12	Reply@Golden Grahams.com
Golden Harvest	Warm 	A69E0ED7	2024-03-23	Reply@Golden Harvest.com
Golden North	Nurturing	6869DC39	2024-04-09	Reply@Golden North.com
Goldfish	New	79928E4C	2024-03-10	Reply@Goldfish.com
Goldman Sachs	Contacted	D5683330	2024-03-19	Reply@Goldman Sachs.com
Gold'n Plump	Reengaged	C525D4E8	2024-02-20	Reply@Gold'n Plump.com
Gome	Disqualified	0EE44E07	2024-04-20	Reply@Gome.com
Good	Closed-Lost	C57CF342	2024-02-04	Reply@Good.com
Good & Plenty	Contacted	ECAD1F14	2024-03-09	Reply@Good & Plenty.com
Good Housekeeping	In Progress	C6F8E84F	2024-01-16	Reply@Good Housekeeping.com
Good Humor	Disqualified	8406CDA1	2024-02-24	Reply@Good Humor.com
Goodman Fielder	Closed-Lost	128366A8	2024-03-26	Reply@Goodman Fielder.com
Goody	Closed-Won	54694CB2	2024-03-04	Reply@Goody.com
Goodyear	Closed-Won	9702FFC3	2024-03-09	Reply@Goodyear.com
Goody's	On-hold	2B518A48	2024-03-24	Reply@Goody's.com
Google	On-hold	BBA0B836	2024-02-03	Reply@Google.com
Gordon's	Nurturing	0C08E78F	2024-04-01	Reply@Gordon's.com
Gore-Tex	Warm 	48A54403	2024-02-01	Reply@Gore-Tex.com
Gouden Carolus	Proposal Sent	E05CD046	2024-04-30	Reply@Gouden Carolus.com
Graco	Warm 	74547995	2024-01-25	Reply@Graco.com
Gradiente	Warm 	F27AA33F	2024-02-24	Reply@Gradiente.com
GranTurismo	Referral	B291B2C1	2024-04-04	Reply@GranTurismo.com
Grand	In Progress	BCC241E9	2024-01-31	Reply@Grand.com
Granini	Closed-Won	C1802AF4	2024-02-28	Reply@Granini.com
Grape Nuts	Closed-Lost	ACA3F9E8	2024-01-04	Reply@Grape Nuts.com
Gree	Warm 	AEFE94E3	2024-03-14	Reply@Gree.com
Green Giant	Contacted	1FC49E36	2024-04-18	Reply@Green Giant.com
Green Island Cement	Cold	DB0D758C	2024-03-17	Reply@Green Island Cement.com
Greenpeace	Reengaged	60ECFEAB	2024-01-10	Reply@Greenpeace.com
Gregg's	Qualified	AE240092	2024-01-24	Reply@Gregg's.com
Grey Goose	Qualified	5AF81B82	2024-01-09	Reply@Grey Goose.com
Greyhound	Nurturing	406F7B65	2024-02-18	Reply@Greyhound.com
Griffin's	Referral	5D45BD07	2024-03-05	Reply@Griffin's.com
Grocon	Qualified	343570EF	2024-02-11	Reply@Grocon.com
Group Sense PDA	Cold	CD6D4F0A	2024-03-07	Reply@Group Sense PDA.com
Grupo Folha	Reengaged	BA5130F4	2024-02-19	Reply@Grupo Folha.com
Grupo Schincariol	Referral	47472988	2024-04-20	Reply@Grupo Schincariol.com
Gruppo Generali	Warm 	10496758	2024-02-24	Reply@Gruppo Generali.com
Guararapes	Closed-Won	2520A500	2024-03-30	Reply@Guararapes.com
Gucci	Qualified	BC02CA58	2024-02-24	Reply@Gucci.com
Guerlain	Disqualified	0851A2A0	2024-01-17	Reply@Guerlain.com
Guess?	Referral	95E122E1	2024-01-06	Reply@Guess?.com
Gueuze	Warm 	F4B069CD	2024-02-15	Reply@Gueuze.com
Guinness	Referral	1778391A	2024-02-20	Reply@Guinness.com
Gunns	Cold	41CB008A	2024-01-08	Reply@Gunns.com
Guylian	Nurturing	E7026244	2024-03-15	Reply@Guylian.com
H&M	Qualified	C99B61E9	2024-01-16	Reply@H&M.com
H&R Block	Warm 	BEEAB7B4	2024-01-14	Reply@H&R Block.com
H-E-B	Negotiation	B7DE362B	2024-02-27	Reply@H-E-B.com
H2	Nurturing	69153A26	2024-01-03	Reply@H2.com
HBO	Proposal Sent	7589F2A7	2024-04-11	Reply@HBO.com
HDFC Bank	Closed-Won	DF6F658B	2024-01-06	Reply@HDFC Bank.com
HIH Insurance	Qualified	CB5E81FF	2024-01-04	Reply@HIH Insurance.com
HKR International	On-hold	D2F7F871	2024-03-13	Reply@HKR International.com
HSBC	Disqualified	4B63DBA0	2024-03-27	Reply@HSBC.com
HTC	Closed-Won	F814F451	2024-01-24	Reply@HTC.com
Haagen-Dazs	Contacted	CDB02DB1	2024-02-07	Reply@Haagen-Dazs.com
Habib's	Nurturing	DEFB19FB	2024-01-04	Reply@Habib's.com
Hacky Sack	Qualified	A7347CE5	2024-02-17	Reply@Hacky Sack.com
Hahn Brewery	On-hold	B15A6492	2024-01-05	Reply@Hahn Brewery.com
Haier	Warm 	B3D8DF1D	2024-04-09	Reply@Haier.com
Haigh's chocolates	Closed-Lost	8FB74D75	2024-01-13	Reply@Haigh's chocolates.com
Hainan Airlines	Disqualified	361FB24A	2024-02-11	Reply@Hainan Airlines.com
Haldiram	Proposal Sent	2110D146	2024-03-30	Reply@Haldiram.com
Halifax	Qualified	701978EC	2024-03-28	Reply@Halifax.com
Hallmark	Closed-Won	22EF8946	2024-04-06	Reply@Hallmark.com
Halls	Closed-Won	19E939B0	2024-04-20	Reply@Halls.com
Hamburger Helper	Closed-Lost	D6FA4DA7	2024-01-04	Reply@Hamburger Helper.com
Hampton Inn	New	03B38AFB	2024-03-25	Reply@Hampton Inn.com
Hana Bank	Warm 	41F13070	2024-03-01	Reply@Hana Bank.com
Hanes	Warm 	31D0ACB3	2024-04-15	Reply@Hanes.com
Hang Seng Bank	On-hold	86B7D03E	2024-03-29	Reply@Hang Seng Bank.com
Hanjin	Negotiation	2CBC529D	2024-02-17	Reply@Hanjin.com
Hankook	Proposal Sent	BB2444D4	2024-03-18	Reply@Hankook.com
Hannah Montana	In Progress	88C40874	2024-01-04	Reply@Hannah Montana.com
Hansol	Contacted	63D82FFB	2024-04-14	Reply@Hansol.com
Harcourts	Qualified	6E1F4B5C	2024-02-19	Reply@Harcourts.com
Hard Rock CafÃ©	On-hold	14BDADDF	2024-01-21	Reply@Hard Rock CafÃ©.com
Hardee's	Reengaged	272AC6B3	2024-03-02	Reply@Hardee's.com
Haribo	In Progress	4D1A3189	2024-02-28	Reply@Haribo.com
Harley-Davidson	New	12324F79	2024-01-24	Reply@Harley-Davidson.com
Harp	Disqualified	94C58BCB	2024-01-05	Reply@Harp.com
Harris Teeter	Closed-Won	4CCB865F	2024-02-29	Reply@Harris Teeter.com
Harry Potter	Nurturing	B433A2C5	2024-04-01	Reply@Harry Potter.com
Harry Rosen	Qualified	B27D47F2	2024-03-24	Reply@Harry Rosen.com
Hartford	Contacted	EEE39DB2	2024-01-29	Reply@Hartford.com
Harvey Norman Holdings Ltd.	New	658E4390	2024-04-18	Reply@Harvey Norman Holdings Ltd..com
Hasbro	Referral	C7AF87D7	2024-02-17	Reply@Hasbro.com
HasserÃ¶der	Nurturing	C1976DF5	2024-03-31	Reply@HasserÃ¶der.com
Havainas	Disqualified	A4A3B305	2024-01-08	Reply@Havainas.com
Hawaiian Tropic	Contacted	E21D2063	2024-02-19	Reply@Hawaiian Tropic.com
Haywards	Negotiation	C4B5569F	2024-01-18	Reply@Haywards.com
Head & Shoulders	Cold	8E3C1A75	2024-02-11	Reply@Head & Shoulders.com
Health2000	Closed-Lost	49243400	2024-04-02	Reply@Health2000.com
Healtheries	Disqualified	7BA5BC84	2024-04-27	Reply@Healtheries.com
Healthscope	Contacted	7ECB44E8	2024-02-23	Reply@Healthscope.com
Healthy Choice	Proposal Sent	38F92735	2024-03-08	Reply@Healthy Choice.com
Heath	Qualified	4560B305	2024-04-11	Reply@Heath.com
Hefty	Warm 	503D1FBB	2024-01-02	Reply@Hefty.com
Heijamns	Closed-Lost	1BE5A375	2024-04-03	Reply@Heijamns.com
Heineken	Disqualified	2018DF7F	2024-02-06	Reply@Heineken.com
Heinz	Disqualified	6E8A9231	2024-03-21	Reply@Heinz.com
Helene Curtis	Qualified	B3A830B4	2024-02-21	Reply@Helene Curtis.com
Hell Pizza	Closed-Lost	BB554AD2	2024-03-12	Reply@Hell Pizza.com
Hellenic Petroleum	Cold	57A97F39	2024-01-20	Reply@Hellenic Petroleum.com
Hellman's	On-hold	BC21B866	2024-03-20	Reply@Hellman's.com
Hello Kitty	Warm 	868ABD48	2024-02-20	Reply@Hello Kitty.com
Helzberg Diamond	Contacted	3E6718F8	2024-01-09	Reply@Helzberg Diamond.com
Henkel	Contacted	DDC44536	2024-02-07	Reply@Henkel.com
Hennes	On-hold	AFBF54A8	2024-01-17	Reply@Hennes.com
Hennessy	Closed-Won	643F1573	2024-02-03	Reply@Hennessy.com
Henry Jones IXL	Warm 	B1C67C00	2024-01-17	Reply@Henry Jones IXL.com
Herbal Essences	Referral	5D7612F6	2024-01-19	Reply@Herbal Essences.com
Hercules	Proposal Sent	8CC4B3CB	2024-02-10	Reply@Hercules.com
Hering	Cold	FDD82FD7	2024-01-31	Reply@Hering.com
Hermes Paris	Warm 	E6F51073	2024-02-06	Reply@Hermes Paris.com
HermÃ©s	Closed-Won	7CEB9C91	2024-01-28	Reply@HermÃ©s.com
Hero Honda	Contacted	52602496	2024-01-26	Reply@Hero Honda.com
Herron	Proposal Sent	871066B5	2024-03-16	Reply@Herron.com
Hershey's	New	A5694BA1	2024-02-14	Reply@Hershey's.com
Hertz	Referral	E5C32A94	2024-01-09	Reply@Hertz.com
Heungkuk	Disqualified	8699EB5A	2024-04-11	Reply@Heungkuk.com
Hewlett-Packard	Disqualified	3026BC51	2024-02-17	Reply@Hewlett-Packard.com
Hidden Valley	Closed-Won	7B263A5F	2024-03-30	Reply@Hidden Valley.com
High Valley	Cold	70A5E8E4	2024-01-25	Reply@High Valley.com
Highlander	New	455B47B1	2024-03-31	Reply@Highlander.com
Hills Hoist	Proposal Sent	45ECB69F	2024-04-19	Reply@Hills Hoist.com
Hillshire Farm	Qualified	9CDE4C15	2024-02-06	Reply@Hillshire Farm.com
Hilton	Reengaged	1F8AC862	2024-03-11	Reply@Hilton.com
Himalaya	Disqualified	B2A187D6	2024-02-17	Reply@Himalaya.com
Hitachi	Closed-Won	B786C587	2024-01-10	Reply@Hitachi.com
Hitejinro	Qualified	75F32FDB	2024-04-19	Reply@Hitejinro.com
Hobby Lobby	On-hold	DC44EEDF	2024-04-27	Reply@Hobby Lobby.com
Hoegaarden	Referral	E34F2F0C	2024-01-03	Reply@Hoegaarden.com
Hofer	Referral	6FA13D56	2024-01-05	Reply@Hofer.com
Holcim	Closed-Won	80E4C0F1	2024-02-15	Reply@Holcim.com
Holden	Qualified	433FB84B	2024-02-24	Reply@Holden.com
Holiday Inn	Closed-Won	8C4D2799	2024-03-05	Reply@Holiday Inn.com
Hollister	Closed-Won	251BDD6D	2024-01-10	Reply@Hollister.com
Holly Hobbie	Negotiation	C10102A6	2024-03-26	Reply@Holly Hobbie.com
Hollys Coffee	Contacted	1C8A467D	2024-01-20	Reply@Hollys Coffee.com
Holsten	Reengaged	4BEE0923	2024-03-25	Reply@Holsten.com
Home	Warm 	056DE9C5	2024-02-13	Reply@Home.com
Home Depot	In Progress	BE672D82	2024-01-23	Reply@Home Depot.com
Home Shopping Network	Warm 	8794A151	2024-01-20	Reply@Home Shopping Network.com
Homedics	On-hold	2DC56C57	2024-04-17	Reply@Homedics.com
Honda	On-hold	E144D368	2024-04-08	Reply@Honda.com
Honey Bunches of Oat	Proposal Sent	35AFCBCA	2024-04-24	Reply@Honey Bunches of Oat.com
Honeysuckle Development Corporation	In Progress	484068CD	2024-02-29	Reply@Honeysuckle Development Corporation.com
Honeywell	Disqualified	1D654FCF	2024-04-14	Reply@Honeywell.com
Hong Kong Airlines	Nurturing	521F7096	2024-01-20	Reply@Hong Kong Airlines.com
Hong Kong Link	New	C4CBE587	2024-04-04	Reply@Hong Kong Link.com
Hong Leong Bank	Reengaged	16271472	2024-01-18	Reply@Hong Leong Bank.com
Hooters	Disqualified	58B38C47	2024-03-02	Reply@Hooters.com
Hoover	Referral	A5E7C557	2024-02-24	Reply@Hoover.com
Hopewell Holdings	Negotiation	BEED3DB5	2024-03-04	Reply@Hopewell Holdings.com
Hormel	In Progress	4937C29F	2024-04-24	Reply@Hormel.com
Hostess	Warm 	96C95985	2024-02-06	Reply@Hostess.com
Hot Wheels	On-hold	3BCD5C8F	2024-02-08	Reply@Hot Wheels.com
Hotels.com	Reengaged	F9899D2D	2024-01-10	Reply@Hotels.com.com
Hotmail	In Progress	C10E9C0D	2024-01-12	Reply@Hotmail.com
Hotwire.com	Closed-Lost	848EE240	2024-01-27	Reply@Hotwire.com.com
Hoveround	Cold	63E22F9E	2024-03-14	Reply@Hoveround.com
Hovis	Qualified	D4CB31E0	2024-02-10	Reply@Hovis.com
Hua Xia Bank	Warm 	6EA7C1D6	2024-03-06	Reply@Hua Xia Bank.com
Hublot	Referral	6C84E935	2024-02-18	Reply@Hublot.com
Huggies	Closed-Won	C13C1F5B	2024-01-31	Reply@Huggies.com
Hugo Boss	Referral	F9FFF8A3	2024-02-23	Reply@Hugo Boss.com
Hula-Hoop	New	7A4FCEA0	2024-04-13	Reply@Hula-Hoop.com
Humana	Contacted	5B6E7CC6	2024-01-19	Reply@Humana.com
Hummer	Qualified	A49CFCB3	2024-04-17	Reply@Hummer.com
Hungry-Man	New	4ADA3B10	2024-03-30	Reply@Hungry-Man.com
Hunter Douglas	Nurturing	99F3E71C	2024-01-30	Reply@Hunter Douglas.com
Hunt's	Warm 	D7CCBD53	2024-01-19	Reply@Hunt's.com
Hush Puppies	Negotiation	D3E3208D	2024-01-27	Reply@Hush Puppies.com
Husky Energy	Warm 	44941C39	2024-02-16	Reply@Husky Energy.com
Hutchison Whampoa	Negotiation	CE335AD1	2024-03-10	Reply@Hutchison Whampoa.com
Hy-Vee	Closed-Won	4E5EAF7C	2024-03-02	Reply@Hy-Vee.com
Hyatt	Nurturing	B8C49527	2024-03-08	Reply@Hyatt.com
Hydroxycut	Negotiation	AA4833B9	2024-04-28	Reply@Hydroxycut.com
Hyflux	Proposal Sent	66D4D4D9	2024-01-09	Reply@Hyflux.com
Hynix	Negotiation	AA172171	2024-02-01	Reply@Hynix.com
Hypermarcas	Closed-Lost	FF96CDDD	2024-04-05	Reply@Hypermarcas.com
HypoVereinsbank	New	A2113C75	2024-01-06	Reply@HypoVereinsbank.com
Hyundai	New	E1811B2A	2024-02-29	Reply@Hyundai.com
I Can't Believe It's Not Butter	Reengaged	2A3AA08D	2024-01-26	Reply@I Can't Believe It's Not Butter.com
I Love Biscuits	Proposal Sent	4524EFFE	2024-01-24	Reply@I Love Biscuits.com
IBENOX	Qualified	90C2CEE9	2024-04-28	Reply@IBENOX.com
IBK	Reengaged	EFE56077	2024-02-25	Reply@IBK.com
IBM	Closed-Won	6D977CAA	2024-02-06	Reply@IBM.com
ICBC	Closed-Lost	90D6AB33	2024-04-05	Reply@ICBC.com
ICICI Bank	Closed-Lost	E84D2EB2	2024-04-16	Reply@ICICI Bank.com
IFB	Nurturing	B49F236F	2024-02-15	Reply@IFB.com
IHOP	Closed-Won	D609DC9D	2024-04-27	Reply@IHOP.com
IKEA	Reengaged	FEA9A227	2024-04-05	Reply@IKEA.com
IMAX	Referral	CD1E2775	2024-02-29	Reply@IMAX.com
ING	Nurturing	1093A0BF	2024-02-20	Reply@ING.com
IOOF Funds	On-hold	DBBDE2D4	2024-02-20	Reply@IOOF Funds.com
IOPE	In Progress	2ABF62EC	2024-01-31	Reply@IOPE.com
IT Company Pty Ltd.	Qualified	EF10F7DF	2024-03-15	Reply@IT Company Pty Ltd..com
ITC	Contacted	AC94D211	2024-02-05	Reply@ITC.com
ITT Technical Institute	Closed-Lost	A3E1E284	2024-04-24	Reply@ITT Technical Institute.com
IWC	Qualified	A681EF58	2024-04-28	Reply@IWC.com
Iams	New	32BF5090	2024-02-21	Reply@Iams.com
Iberia	Warm 	4575FF86	2024-01-29	Reply@Iberia.com
Ice Breakers	Nurturing	32BAA3D4	2024-01-01	Reply@Ice Breakers.com
Iced VoVo	New	FDA0D5CE	2024-01-13	Reply@Iced VoVo.com
Icee	Disqualified	D0455DC5	2024-03-11	Reply@Icee.com
Ideal Bikes	Closed-Won	A2F1DFF5	2024-03-17	Reply@Ideal Bikes.com
Igloo	Contacted	DD4BB73E	2024-04-29	Reply@Igloo.com
Illy	On-hold	9768D97F	2024-01-22	Reply@Illy.com
Imodium	Closed-Won	5CCAE67F	2024-03-30	Reply@Imodium.com
Impala	Qualified	8C0448BA	2024-02-28	Reply@Impala.com
Imperial Oil	Closed-Won	3305DB84	2024-02-19	Reply@Imperial Oil.com
Imtech	Contacted	0F382A75	2024-03-10	Reply@Imtech.com
In the News	Closed-Lost	CC63760F	2024-04-11	Reply@In the News.com
In.gr	Negotiation	FD996F49	2024-01-24	Reply@In.gr.com
InStyle	Qualified	742D7266	2024-01-29	Reply@InStyle.com
Inalca	Nurturing	75112FDF	2024-04-13	Reply@Inalca.com
Incat	New	DA179C2F	2024-02-23	Reply@Incat.com
Inco Rogers Communications Empire	On-hold	E2B4B9C4	2024-03-17	Reply@Inco Rogers Communications Empire.com
Indesit	Closed-Lost	CDEB02C9	2024-03-02	Reply@Indesit.com
Indian Oil Corporation	Nurturing	458DDE07	2024-03-15	Reply@Indian Oil Corporation.com
Industrial Bank	Qualified	6C2936A3	2024-03-30	Reply@Industrial Bank.com
Infiniti	Closed-Lost	8F711E31	2024-05-01	Reply@Infiniti.com
Infosys	In Progress	0137D095	2024-02-18	Reply@Infosys.com
Ingham	In Progress	CEB5A129	2024-01-25	Reply@Ingham.com
Innocent	Closed-Lost	7AE4CE6A	2024-02-29	Reply@Innocent.com
Inraero	Negotiation	4A7D1396	2024-04-01	Reply@Inraero.com
Inspiration	Negotiation	CE187E78	2024-04-07	Reply@Inspiration.com
Insurance Australia Group	Disqualified	2577D3E4	2024-04-08	Reply@Insurance Australia Group.com
Intel	Qualified	B8920558	2024-04-14	Reply@Intel.com
Inter	Reengaged	42F41326	2024-01-02	Reply@Inter.com
Intergy Consulting	Contacted	78D7C2DB	2024-01-21	Reply@Intergy Consulting.com
IntermarchÃ©	Contacted	C5CCC99F	2024-01-02	Reply@IntermarchÃ©.com
International Paper	Proposal Sent	B9551172	2024-03-06	Reply@International Paper.com
International Sports Clothing	Proposal Sent	6AB7A806	2024-04-25	Reply@International Sports Clothing.com
Internode Systems	Qualified	03332E8F	2024-02-15	Reply@Internode Systems.com
Interpark	Closed-Lost	75BF6585	2024-03-09	Reply@Interpark.com
Intesa Sanpaolo	Qualified	A213497E	2024-02-27	Reply@Intesa Sanpaolo.com
Intracom	On-hold	CFAA1078	2024-04-25	Reply@Intracom.com
Intralot	Nurturing	3FABFE3F	2024-02-26	Reply@Intralot.com
Intuition	Contacted	09E14419	2024-02-15	Reply@Intuition.com
Invisalign	Closed-Won	75ACC183	2024-04-24	Reply@Invisalign.com
Inxmail Australia Pty Limited	Negotiation	386C6C72	2024-02-14	Reply@Inxmail Australia Pty Limited.com
Iochpe-Maxion	Negotiation	B96E00E4	2024-03-16	Reply@Iochpe-Maxion.com
Ion	On-hold	37EB72C2	2024-03-05	Reply@Ion.com
Irish Spring	In Progress	F01CF8EE	2024-04-19	Reply@Irish Spring.com
Isotoner	Contacted	FB828164	2024-04-24	Reply@Isotoner.com
Itaipava	Nurturing	877E8BA6	2024-03-01	Reply@Itaipava.com
Itautec	On-hold	BA8DB99F	2024-03-19	Reply@Itautec.com
ItaÃº Unibanco	Referral	7F54942E	2024-02-26	Reply@ItaÃº Unibanco.com
ItaÃºsa	Negotiation	41FE079F	2024-01-25	Reply@ItaÃºsa.com
Iveco	Negotiation	86257E97	2024-04-30	Reply@Iveco.com
Ivory	Qualified	A7AE71F1	2024-03-03	Reply@Ivory.com
J. Lindeberg	New	51DE2B27	2024-03-04	Reply@J. Lindeberg.com
J.C. Penney	Proposal Sent	29138C52	2024-03-10	Reply@J.C. Penney.com
J.Crew	Contacted	1DC25932	2024-04-26	Reply@J.Crew.com
J.P. Morgan	Disqualified	009CF0DC	2024-03-30	Reply@J.P. Morgan.com
JBS S.A.	Cold	A3A025B9	2024-02-29	Reply@JBS S.A..com
JLeutenegger Pty Ltd	Cold	803AE280	2024-04-17	Reply@JLeutenegger Pty Ltd.com
JVC	Nurturing	B27F5DAA	2024-04-19	Reply@JVC.com
Jaan Paan Liquer	In Progress	31F87EEE	2024-02-28	Reply@Jaan Paan Liquer.com
Jabra	Qualified	694DA75C	2024-01-29	Reply@Jabra.com
Jack Daniels	Cold	33BD21D7	2024-04-02	Reply@Jack Daniels.com
Jack in the Box	Negotiation	1494C807	2024-03-10	Reply@Jack in the Box.com
Jackson Hewitt	In Progress	6F4DDFF3	2024-03-22	Reply@Jackson Hewitt.com
Jacuzzi	Qualified	3B588BF6	2024-04-05	Reply@Jacuzzi.com
Jaeger-Le Coultre	New	CDD23925	2024-02-10	Reply@Jaeger-Le Coultre.com
Jaguar	Qualified	CD0E0FF2	2024-03-02	Reply@Jaguar.com
James Hardie	Closed-Won	94AD6C55	2024-01-27	Reply@James Hardie.com
Jameson	In Progress	E9767489	2024-03-16	Reply@Jameson.com
Jardine Matheson Holdings	Contacted	DAB00C9D	2024-02-13	Reply@Jardine Matheson Holdings.com
Jared Galleria	Qualified	EF433EB8	2024-01-09	Reply@Jared Galleria.com
Jazzercise	Referral	7EBBBA11	2024-04-30	Reply@Jazzercise.com
Jeep	Referral	700AE442	2024-01-19	Reply@Jeep.com
Jell-O	Disqualified	662D28B1	2024-01-20	Reply@Jell-O.com
Jelly Belly	Cold	2B785339	2024-01-26	Reply@Jelly Belly.com
Jenn-Air	Closed-Lost	97FED35E	2024-04-18	Reply@Jenn-Air.com
Jenny Craig	Closed-Won	21086B21	2024-01-16	Reply@Jenny Craig.com
Jeopardy!	Referral	3BD90135	2024-02-20	Reply@Jeopardy!.com
Jergens	Negotiation	3B54B729	2024-01-28	Reply@Jergens.com
Jet	New	B06A017B	2024-02-16	Reply@Jet.com
JetBlue	Contacted	B21AE4AE	2024-02-15	Reply@JetBlue.com
Jetstar	Closed-Lost	0CABC1AB	2024-04-21	Reply@Jetstar.com
Jetta	Disqualified	6524C202	2024-04-22	Reply@Jetta.com
Jif	Negotiation	126A22D4	2024-03-05	Reply@Jif.com
Jiffy	Disqualified	8A2CC2C9	2024-01-05	Reply@Jiffy.com
Jil	In Progress	1FAFAEDC	2024-03-15	Reply@Jil.com
Jim Beam	Negotiation	BF174FC0	2024-02-22	Reply@Jim Beam.com
Jimmy Dean	New	2EF495C7	2024-03-30	Reply@Jimmy Dean.com
JobStreet.com	Cold	18996B13	2024-02-16	Reply@JobStreet.com.com
Jockey	Nurturing	BD46162A	2024-05-01	Reply@Jockey.com
Joe's Crab Shack	Qualified	0FE9637E	2024-02-25	Reply@Joe's Crab Shack.com
John Deere	New	285AAFEC	2024-01-10	Reply@John Deere.com
John Fairfax Holdings	Reengaged	389EA383	2024-01-06	Reply@John Fairfax Holdings.com
John Frida	Qualified	16E9CECB	2024-02-04	Reply@John Frida.com
John Lewis	Cold	A6B1DC0F	2024-01-13	Reply@John Lewis.com
Johnnie Walker	Referral	F9E3C65B	2024-02-14	Reply@Johnnie Walker.com
Johnson	Nurturing	A3DF0E13	2024-03-09	Reply@Johnson.com
Johnson & Johnson	Disqualified	07914A57	2024-04-01	Reply@Johnson & Johnson.com
Johnson Controls	New	47BF3A06	2024-03-27	Reply@Johnson Controls.com
Johnsonville Foods	Referral	F86FC68A	2024-04-04	Reply@Johnsonville Foods.com
Johnson's Baby	Disqualified	3F07B639	2024-03-23	Reply@Johnson's Baby.com
Jolly Rancher	On-hold	AB123503	2024-04-13	Reply@Jolly Rancher.com
Jones New York	Reengaged	58B97281	2024-04-08	Reply@Jones New York.com
Jordache	Qualified	EEA45F05	2024-01-31	Reply@Jordache.com
Jose Cuervo	Closed-Lost	9BEAAC0F	2024-03-08	Reply@Jose Cuervo.com
Juan Valdez CafÃ©	In Progress	7528A59F	2024-04-10	Reply@Juan Valdez CafÃ©.com
Juicy Couture	Contacted	CA79D4F4	2024-02-19	Reply@Juicy Couture.com
Juicy Fruit	Closed-Won	2566B831	2024-03-28	Reply@Juicy Fruit.com
Juicy Juice	Closed-Lost	64A0B30A	2024-04-13	Reply@Juicy Juice.com
Jumbo	On-hold	2303DF08	2024-04-13	Reply@Jumbo.com
Jumbo S.A.	New	DB4AFE89	2024-04-20	Reply@Jumbo S.A..com
JumboTron	Closed-Won	3FA3BB67	2024-02-10	Reply@JumboTron.com
Just For Men	In Progress	8383FC3E	2024-01-15	Reply@Just For Men.com
Juventus	Reengaged	9C7AA06F	2024-04-16	Reply@Juventus.com
Jyske Bank	Referral	B082DFA2	2024-03-03	Reply@Jyske Bank.com
JÃ¤germeister	Nurturing	EEA8ED3A	2024-01-12	Reply@JÃ¤germeister.com
K-Swiss	Proposal Sent	C415F380	2024-02-17	Reply@K-Swiss.com
K-Y	Proposal Sent	9C490563	2024-03-27	Reply@K-Y.com
K2	Disqualified	F2A8CFB9	2024-01-07	Reply@K2.com
K9 Advantix	Qualified	2A8FD433	2024-02-23	Reply@K9 Advantix.com
KBC	Referral	59221D0E	2024-03-25	Reply@KBC.com
KBS	Negotiation	C0F9F67B	2024-01-15	Reply@KBS.com
