Company Name,Average Sentiment,Average Rating,Sentiment Quality,Best Outreach Window,Recommended Approach
Davidoff,7.111130549098468,5.970588235294118,High,,Immediate outreach recommended. High sentiment indicates strong potential.
David's Bridal,7.533039982932985,6.071428571428571,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Dawn,6.921172308644719,5.516129032258065,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
DayQuil,6.604309815583126,5.285714285714286,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Days Inn,6.877394780873372,5.525,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
De Bortoli Wines,6.380305936580744,4.608695652173913,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
De Koninck,6.937196114750414,5.321428571428571,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
DeBeers,7.171072178946671,5.7894736842105265,High,,Immediate outreach recommended. High sentiment indicates strong potential.
DeVry,7.410375161379964,6.230769230769231,High,,Immediate outreach recommended. High sentiment indicates strong potential.
DeWALT,7.464664283769809,6.064516129032258,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Deborah Milano,6.9516689250029495,5.428571428571429,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Degree,6.556478122797786,5.233333333333333,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Del Monte,6.999640577210012,5.638888888888889,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Delirium Tremens,7.974564751085366,6.352941176470588,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Dell,7.614585903378502,6.25,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Delta,6.410701459027002,4.864864864864865,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
Delta Electricity,6.142760768940342,4.709677419354839,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Delta Lloyd Group,6.35217178662799,5.0,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Delta Projects,7.009382196282514,5.928571428571429,High,,Immediate outreach recommended. High sentiment indicates strong potential.
DenTek,6.913367120879174,5.166666666666667,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Denny's,6.619098236276909,5.25,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dentyne,7.309574554997803,5.666666666666667,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Denver Hayes,7.080327517860922,5.933333333333334,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Depo,6.9850565482867655,5.37037037037037,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Desitin,6.728013014826736,5.37037037037037,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Detrol,6.524208020376164,5.3478260869565215,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dettol,6.663653854920136,5.431818181818182,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Deutsche Bank,6.509952890984053,5.269230769230769,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Deutsche Post,6.365114681490111,4.705882352941177,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Devassa,6.717026024601731,5.258064516129032,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
Dexia,6.973956774833457,5.560975609756097,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
De'Longhi,6.194303956181285,4.923076923076923,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
DiGi,6.360406699175953,4.666666666666667,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Diadora,7.36566774607881,5.882352941176471,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Diageo,6.553640059270929,5.15625,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dial,7.444506593437203,5.866666666666666,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Diaper Genie,7.28191353684974,6.166666666666667,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Dick Smith Electronics,7.499897121827478,6.037037037037037,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Dick Smith Foods,7.407836683272871,5.761904761904762,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Dickies,6.822568727834636,5.705882352941177,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dick's Sporting Goods,7.989769300047025,6.673913043478261,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Diesel,6.7915486290613245,5.647058823529412,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Diet Coke,6.775504850600934,5.4375,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Diet Pepsi,6.715439089244756,5.533333333333333,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Digiorno,7.38413184338081,5.65625,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Dillard's,6.7105030068676825,5.541666666666667,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dilmah,7.30384555992385,5.892857142857143,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Dinty Moore,7.401258434302598,6.176470588235294,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Dior,6.434690881840122,4.448275862068965,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
DirectTV,7.116946304350375,5.793103448275862,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Dirt Devil,6.741370109246537,5.2,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Disaronno,7.235861126579199,5.714285714285714,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Disco SA,6.278356540629569,4.791666666666667,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Discount Tire,6.870678983078666,5.379310344827586,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Discover,7.257368400455128,5.96969696969697,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Discovery Air,7.5722096928502935,6.032258064516129,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Discovery Channel,6.556757010692178,5.105263157894737,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dish Network,6.786073943562083,5.476190476190476,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Disney,7.464733065045812,5.739130434782608,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Divella,6.952955908177163,5.482758620689655,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dixie,6.02674127960648,5.0,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Doc Martin,6.481192843333224,4.620689655172414,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dockers,6.490421771313331,4.678571428571429,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dodge,6.786488669349064,5.346153846153846,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dog Chow,6.417151166122725,4.84375,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dolby Surround,7.096927726959983,5.695652173913044,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Dolce & Gabbana,7.558631987297117,6.074074074074074,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Dole,6.430843543096466,5.464285714285714,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dollar Rent A Car,7.365286755190628,6.032258064516129,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Dollar Tree Stores,6.721810866534504,5.55,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dom Perignon,6.858689536472608,5.833333333333333,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dom Preignon,6.699749313503487,4.896551724137931,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Domino's Pizza,6.643922933717923,5.372093023255814,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Don de Dieu,6.429162854640603,5.1,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dorf Clark Industries Limited,6.583082460053035,5.392857142857143,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Doritos,7.100106302091658,5.689655172413793,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Doublemint,7.2724892955351095,6.096774193548387,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Doubletree,7.296656448306123,5.7272727272727275,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Doux,6.5994591673655725,5.117647058823529,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dove,7.194044559438646,5.875,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Dow Chemical,8.146895835880384,6.65,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Downer EDi,6.917892784843263,5.454545454545454,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Downy,7.240024455072655,6.0,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Dr Pepper,7.316631220992834,6.315789473684211,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Dr. Denim Jeansmakers,6.775424224479867,5.193548387096774,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dr. Oetker,6.795390784982728,5.275862068965517,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dr. Scholl's,7.062447174388661,5.666666666666667,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Dragon Bleu,6.97270513207439,5.269230769230769,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dragonair,6.972240561493119,5.703703703703703,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Draka,6.525594023155605,5.04,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Dramamine,6.924980693930225,5.444444444444445,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Drano,7.553716513549694,6.428571428571429,High,,Immediate outreach recommended. High sentiment indicates strong potential.
DreamWorks,6.977574776222821,5.217391304347826,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Drewry's,6.812791405928804,5.5,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Driza-Bone,6.743023021357409,5.382352941176471,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
Drpers,7.0171793684528305,5.72,High,,Immediate outreach recommended. High sentiment indicates strong potential.
